code,description,OR,p_val,category
756.20,Pectus and other congenital anomalies of ribs/sternum,0.7619866963170558,0.585564580103795,congenital anomalies
540.00,Appendiceal conditions,1.6241173885762692,0.07406221197236666,digestive
594.20,Calculus of lower urinary tract,1.5643871836195469,0.28032638055781933,genitourinary
296.10,Bipolar,0.7987025394574168,0.39956779245978374,mental disorders
159.40,Malignant neoplasm of retroperitoneum and peritoneum,0.8446803135560127,0.4249232042366639,neoplasms
198.70,Secondary malignant neoplasm of skin,1.5844462785753421,0.05617162837164956,neoplasms
346.00,Abnormal findings on study of brain and/or nervous system,1.1420046306418021,0.97719937178127,neurological
427.22,Atrial flutter,0.8327655487127748,0.17911330219953087,circulatory system
735.30,Hallux valgus (Bunion),0.7186315618742405,0.9510862867366111,musculoskeletal
255.21,Glucocorticoid deficiency,1.2399317681514659,0.41604501992713194,endocrine/metabolic
613.10,Inflammatory disease of breast,0.7920985753947869,0.2891591558545842,genitourinary
594.30,Calculus of ureter,0.9190973255287216,0.1900328004196602,genitourinary
296.20,Depression,0.8914980428608766,0.45243759728615407,mental disorders
756.21,Pectus excavatum,0.6654829666392084,0.49313143762801775,congenital anomalies
164.00,Cancer of intrathoracic organs,0.7237439515242586,0.3638298248152575,neoplasms
540.10,Appendicitis,1.6777137226826744,0.11871086042366456,digestive
199.00,Neoplasm of uncertain behavior,1.3844275192078204,0.19908989834936802,neoplasms
427.30,Other specified cardiac dysrhythmias,0.7856078941039363,0.9178471563814137,circulatory system
346.10,Nonspecific abnormal findings on radiological and other examination of skull and head,0.4441086177552419,0.21988466902165676,neurological
275.50,Disorders of calcium/phosphorus metabolism,1.4053283303955104,0.6244867442705145,endocrine/metabolic
255.22,Mineralocorticoid deficiency,0.3649394455900059,0.48906526398821737,endocrine/metabolic
594.80,Renal colic,2.071187858624151,0.03964612993659102,genitourinary
613.50,Mastodynia,0.9520606460991432,0.4372864051075816,genitourinary
736.00,Other acquired deformities of limbs,0.7443266654376306,0.7507657347459971,musculoskeletal
540.11,Acute appendicitis,1.0857330169337578,0.24306868893939534,digestive
296.22,Major depressive disorder,1.3081974137651269,0.08361639210136623,mental disorders
756.30,"Congenital anomalies of muscle, tendon, fascia, and connective tissue",0.4649508606329478,0.2238786660321964,congenital anomalies
199.40,Neurofibromatosis,1.310447919991734,0.28091546812636337,neoplasms
427.40,Cardiac arrest and ventricular fibrillation,0.768567848902865,0.7418195238187676,circulatory system
165.00,Cancer within the respiratory system,1.2591583279438783,0.7018915827390418,neoplasms
255.30,Adrenogenital disorders,0.663222257907884,0.7339067532569996,endocrine/metabolic
346.20,Nonspecific abnormal results of function study of brain and central nervous system,0.8557821623576007,0.7493241808363217,neurological
736.20,Acquired deformities of finger,1.2046862191348338,0.6962034868760035,musculoskeletal
595.00,Hydronephrosis,1.7198027933367994,0.012879850225344339,genitourinary
613.70,Other signs and symptoms in breast,0.5352313503360128,0.2125222082822118,genitourinary
297.00,Suicidal ideation or attempt,0.5798832786579986,0.1600790155174428,mental disorders
758.00,Chromosomal anomalies and genetic disorders,1.3102224388067842,0.8664968943436746,congenital anomalies
550.00,Abdominal hernia,1.418332236932125,0.1568698396265847,digestive
275.51,Hypocalcemia,1.2741032865526853,0.9452187094657224,endocrine/metabolic
200.00,Myeloproliferative disease,0.921283213594442,0.7389516590044942,neoplasms
427.41,Ventricular fibrillation and flutter,1.8375470846891404,0.175691498275254,circulatory system
256.00,Ovarian dysfunction,0.7080226662527886,0.9550992859372912,endocrine/metabolic
346.30,Nonspecific abnormal findings in cerebrospinal fluid,1.2653202893404523,0.6772618066285621,neurological
596.00,Other disorders of bladder,1.2307938631988713,0.5616486056721769,genitourinary
550.10,Inguinal hernia,0.7266092262300069,0.4625045185248367,digestive
613.80,Other specified disorders of breast,0.7147452517690105,0.07625924293317365,genitourinary
297.10,Suicidal ideation,1.0356140632479451,0.5894076624633943,mental disorders
736.60,Unequal leg length (acquired),0.7536835480629558,0.6411210166060064,musculoskeletal
758.10,Chromosomal anomalies,1.15283401855384,0.7687944869783707,congenital anomalies
165.10,Cancer of bronchus; lung,0.6921776077372944,0.9286812877669567,neoplasms
200.10,Polycythemia vera,1.537878156334162,0.6785286450671207,neoplasms
427.42,Cardiac arrest,1.011655181640177,0.9205436068140675,circulatory system
347.00,Cataplexy and narcolepsy,1.1070964899426567,0.6118645100874593,neurological
256.40,Polycystic ovaries,1.2958563936244463,0.9442471721892745,endocrine/metabolic
596.10,Bladder neck obstruction,1.6417173188761807,0.6868879872973775,genitourinary
550.20,Diaphragmatic hernia,1.0377572588671518,0.5955403609641362,digestive
737.00,Curvature of spine,0.7495718584643403,0.42682900407218616,musculoskeletal
297.20,Suicide or self-inflicted injury,0.6731754530039615,0.22117224614694714,mental disorders
759.00,Other and unspecified congenital anomalies,0.7978837525434115,0.3976763440155646,congenital anomalies
614.00,Inflammatory diseases of female pelvic organs,0.8891710749770176,0.6791089035229827,genitourinary
275.53,Disorders of phosphorus metabolism,1.0678085215458246,0.4681453176980513,endocrine/metabolic
201.00,Hodgkin's disease,0.8654342527182388,0.7686670344772405,neoplasms
427.50,Arrhythmia (cardiac) NOS,1.5834442628774559,0.42548915483535965,circulatory system
348.00,Other conditions of brain,1.2754370584510033,0.7324632676215725,neurological
257.00,Testicular dysfunction,1.0101611380911026,0.07779154727206608,endocrine/metabolic
170.00,Cancer of bone and connective tissue,1.2237165533015504,0.9616244590098174,neoplasms
300.00,Anxiety disorders,1.0385550692284014,0.33233277236804154,mental disorders
760.00,Back pain,1.2547113546577746,0.35942174946721644,symptoms
596.50,Functional disorders of bladder,1.1034789501516846,0.156203967597455,genitourinary
614.10,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)",1.172834660037188,0.8454229120928096,genitourinary
550.30,Femoral hernia,1.5760792344715446,0.7493046828738413,digestive
737.10,Kyphosis (acquired),1.2768415844874805,0.9094538169635029,musculoskeletal
202.00,"Cancer of other lymphoid, histiocytic tissue",1.3665102466279642,0.14652105552135034,neoplasms
427.60,Premature beats,0.8593271838023094,0.05084724193219798,circulatory system
348.20,Cerebral edema and compression of brain,0.7271833060934502,0.5365284100293647,neurological
275.60,Hypercalcemia,1.3209171204881742,0.6542196124320976,endocrine/metabolic
761.00,Cervicalgia,1.456522722237045,0.0030184065925413653,symptoms
550.40,Umbilical hernia,1.275535008536292,0.11711830132853239,digestive
257.10,Testicular hypofunction,0.7843879858225937,0.13649248908558279,endocrine/metabolic
300.10,Anxiety disorder,1.1451271479669958,0.958243477651106,mental disorders
737.30,Kyphoscoliosis and scoliosis,1.0110619998489738,0.9319158911905968,musculoskeletal
597.00,Other disorders of urethra and urinary tract,1.0300394892176847,0.5059678856972686,genitourinary
614.30,Pelvic inflammatory disease (PID),0.7418483447608422,0.12576023896483238,genitourinary
170.10,Bone cancer,0.8171144325183161,0.9734029736579116,neoplasms
427.61,Supraventricular premature beats,1.367495108511169,0.2729259778404026,circulatory system
202.20,Non-Hodgkins lymphoma,1.4815819641636916,0.4210951569957156,neoplasms
348.40,Cerebral cysts,0.6763373062903721,0.3976544271678305,neurological
763.00,"Thoracic or lumbosacral neuritis or radiculitis, unspecified",0.9227433804245873,0.1337505573391788,symptoms
258.00,Iatrogenic endocrine disorders,1.5799048104879911,0.6157946213349369,endocrine/metabolic
300.11,Generalized anxiety disorder,1.2970654926021583,0.8952695850546415,mental disorders
550.50,Ventral hernia,1.0372212831167271,0.9329467248688771,digestive
597.10,Urethral stricture (not specified as infectious),0.552759008108831,0.4793830614727689,genitourinary
614.32,Chronic inflammatory pelvic disease,0.2731159257414089,0.05063140179420933,genitourinary
738.00,Other acquired musculoskeletal deformity,1.3459460398368537,0.454025612469227,musculoskeletal
170.20,Cancer of connective tissue,1.0122356233888061,0.6745089626534793,neoplasms
427.70,Tachycardia NOS,1.3184448438889813,0.12082646678967866,circulatory system
202.21,Nodular lymphoma,0.86798560217424,0.6552707128332812,neoplasms
276.00,"Disorders of fluid, electrolyte, and acid-base balance",1.144252063002088,0.3176089884229121,endocrine/metabolic
764.00,Sciatica,1.1006845795081461,0.5370966334355749,symptoms
738.40,Acquired spondylolisthesis,0.5879097691236714,0.10092348690973302,musculoskeletal
258.10,Postablative ovarian failure,0.45472277349184587,0.2888519513314361,endocrine/metabolic
300.12,"Agorophobia, social phobia, and panic disorder",1.8806409682931846,0.04167330932622201,mental disorders
597.20,Urinary complications NEC,0.9249136918522003,0.69581406183487,genitourinary
550.60,Incisional hernia,1.118715795318106,0.0904553354493971,digestive
348.70,Coma,0.5154472218173741,0.07247063909611315,neurological
427.80,Sinoatrial node dysfunction (Bradycardia),1.2315068041388877,0.7484855948825216,circulatory system
614.50,"Inflammatory disease of cervix, vagina, and vulva",1.349265527414158,0.6802123137497925,genitourinary
172.00,Skin cancer,0.7727203871887021,0.01019075917813042,neoplasms
202.22,Reticulosarcoma,0.5868258772785833,0.08630441358747193,neoplasms
765.00,Cervical radiculitis,1.4628963140174747,0.022739644904710088,symptoms
739.00,Contracture of joint,1.3652779823974706,0.8421913010269451,musculoskeletal
597.80,Urethral hypermobility/ISD,0.6233826019201637,0.2451625436776454,genitourinary
259.00,Other endocrine disorders,1.519711688231444,0.3695015958830249,endocrine/metabolic
300.30,Obsessive-compulsive disorders,1.015313775070516,0.9351897328485735,mental disorders
348.80,"Encephalopathy, not elsewhere classified",1.3177109091557795,0.9684891900361283,neurological
555.00,Inflammatory bowel disease and other gastroenteritis and colitis,1.7433654509750196,0.06977010876606218,digestive
427.90,Palpitations,1.3591756152827292,0.0506197247301368,circulatory system
614.51,Cervicitis and endocervicitis,0.7460343490664847,0.24349645356332614,genitourinary
172.10,"Melanomas of skin, dx or hx",1.118670646855662,0.016955877519093922,neoplasms
202.23,Lymphosarcoma,1.0374072653147073,0.7647158181821461,neoplasms
276.10,Electrolyte imbalance,0.9600059277068154,0.08433154412499397,endocrine/metabolic
766.00,"Neuralgia, neuritis, and radiculitis NOS",0.69092455063238,0.7115303091724203,symptoms
598.00,Abnormal findings on examination of urine,2.187913373977295,0.23508955375210003,genitourinary
259.10,Nonspecific abnormal results of other endocrine function study,1.2987928062172143,0.7550648749738466,endocrine/metabolic
428.00,Congestive heart failure; nonhypertensive,1.1625156485107726,0.3024814291693503,circulatory system
740.00,Osteoarthrosis,1.4726276908710132,0.4802730762985528,musculoskeletal
348.90,"Other conditions of brain, NOS",0.6637538508020292,0.34510961497297676,neurological
300.40,Dysthymic disorder,1.4889517945968547,0.021787160476544883,mental disorders
172.11,Melanomas of skin,1.2442845516727539,0.04513578248381328,neoplasms
614.52,Vaginitis and vulvovaginitis,1.701612209577346,0.20951625271203705,genitourinary
555.10,Regional enteritis,0.881827905904163,0.08260278952890077,digestive
202.24,Large cell lymphoma,0.8190857653106469,0.1923374557967384,neoplasms
769.00,Nonallopathic lesions NEC,1.1145291142766363,0.8889091163877401,symptoms
599.00,Other symptoms/disorders or the urinary system,1.0268527678484223,0.15626772961078098,genitourinary
428.10,Congestive heart failure (CHF) NOS,1.579292691683164,0.12519588734781573,circulatory system
740.10,Osteoarthritis; localized,0.7762246681802005,0.6587434963727835,musculoskeletal
259.20,Carcinoid syndrome,1.1818070642915932,0.18016395465210852,endocrine/metabolic
300.80,Acute reaction to stress,2.1398456219387008,0.04121384621393367,mental disorders
172.20,Other non-epithelial cancer of skin,0.9288476991197014,0.01176843005447516,neoplasms
614.54,Abscess or ulceration of vulva,1.3340394270862452,0.9118303548294585,genitourinary
555.20,Ulcerative colitis,1.7228941894533347,0.07819578379715261,digestive
276.11,Hyperosmolality and/or hypernatremia,1.3477680645161074,0.980538676435018,endocrine/metabolic
349.00,Other and unspecified disorders of the nervous system,0.8365788119828805,0.7319973190319259,neurological
204.00,Leukemia,0.8125412613687487,0.3050524396989728,neoplasms
599.10,Urinary obstruction,0.906106938939308,0.5978691017246106,genitourinary
428.20,Heart failure NOS,1.0830155043343437,0.18854425539658404,circulatory system
770.00,Myalgia and myositis unspecified,1.2734490372397702,0.8224777832033509,symptoms
259.30,Delay in sexual development and puberty NEC,0.5275491867774563,0.4234106690564333,endocrine/metabolic
740.11,"Osteoarthrosis, localized, primary",0.8704254195334232,0.3824494680642566,musculoskeletal
172.21,Basal cell carcinoma,0.9022029409995432,0.9381062463700016,neoplasms
555.21,Ulcerative colitis (chronic),1.207092747489456,0.31220486910399753,digestive
615.00,Endometriosis,0.8385620177307547,0.807034311578842,genitourinary
350.00,Abnormal movement,0.6311460527270881,0.3267665863313479,neurological
300.90,Posttraumatic stress disorder,1.4103695190828294,0.05526970539648901,mental disorders
204.10,Lymphoid leukemia,1.473187152150087,0.46570178799764256,neoplasms
599.20,Retention of urine,1.4013532125062775,0.9642667972292505,genitourinary
771.00,Musculoskeletal symptoms referable to limbs,1.0076063468470238,0.7602281370139216,symptoms
740.20,"Osteoarthrosis, generalized",1.3559916415438056,0.21115282001998273,musculoskeletal
172.22,Squamous cell carcinoma,0.9426578542661382,0.41439151199762786,neoplasms
259.40,Precocious sexual development and puberty NEC,0.5106302746830645,0.2512433320419273,endocrine/metabolic
428.30,Heart failure with reduced EF [Systolic or combined heart failure],0.762765173651796,0.08777349829948508,circulatory system
618.00,Genital prolapse,0.9468600746086245,0.34980973696671486,genitourinary
276.12,Hyposmolality and/or hyponatremia,1.5499391919057817,0.257076990843198,endocrine/metabolic
556.00,Ulceration of the lower GI tract,0.7555192159001317,0.5432076922974957,digestive
350.10,Abnormal involuntary movements,1.1741771859251313,0.6943809194313362,neurological
301.00,Personality disorders,1.3071218027863651,0.46687406347980764,mental disorders
204.11,"Lymphoid leukemia, acute",1.4002805715207942,0.3775836327567849,neoplasms
599.30,Dysuria,1.348705976756173,0.6474914613641415,genitourinary
172.30,Carcinoma in situ of skin,1.3420797062166967,0.8259977209798991,neoplasms
771.10,Swelling of limb,1.0778874536256733,0.24953478256127876,symptoms
428.40,Heart failure with preserved EF [Diastolic heart failure],0.9637282178918422,0.28896427633778654,circulatory system
259.80,Polyglandular activity in multiple endocrine adenomatosis,1.2347151139439432,0.894774754215735,endocrine/metabolic
618.10,Prolapse of vaginal walls,1.5919743174535688,0.2067046440525446,genitourinary
740.30,"Osteoarthrosis involving more than one site, but not specified as generalized",1.0620147671954125,0.7292011544666005,musculoskeletal
556.10,Ulceration of intestine,0.8009841844509582,0.46254908948847356,digestive
350.20,Abnormality of gait,1.080673273562512,0.5771881119763881,neurological
301.20,Antisocial/borderline personality disorder,0.555102439837144,0.4423708295564805,mental disorders
204.12,"Lymphoid leukemia, chronic",1.2121177635277853,0.6424856707601571,neoplasms
599.40,Urinary incontinence,0.7322328115444655,0.6393752906908493,genitourinary
173.00,Neoplasm of uncertain behavior of skin,0.9922341378624258,0.03678558209061623,neoplasms
740.90,Osteoarthrosis NOS,0.8394421188241419,0.3172798157471441,musculoskeletal
276.13,Hyperpotassemia,0.8546724981331731,0.23295677077795843,endocrine/metabolic
771.20,Cramp of limb,1.3254355285316703,0.9550387948818393,symptoms
260.00,Protein-calorie malnutrition,0.8074289990317677,0.06229394970629736,endocrine/metabolic
429.00,Ill-defined descriptions and complications of heart disease,1.6195985953786876,0.06850626732271858,circulatory system
556.11,Angiodysplasia of intestine (without mention of hemorrhage),1.2464258073012462,0.9657152385444782,digestive
618.20,Uterine/Uterovaginal prolapse,1.211057587872546,0.21002399892297216,genitourinary
302.00,Sexual and gender identity disorders,0.8335810289836139,0.15387042337435528,mental disorders
204.20,Myeloid leukemia,1.5277843410652132,0.8052819679509848,neoplasms
350.30,Lack of coordination,1.105753442412347,0.3333111350638093,neurological
599.50,Frequency of urination and polyuria,0.9752821040764718,0.13894467247738307,genitourinary
772.00,Symptoms of the muscles,1.3693747522146442,0.19478909029409988,symptoms
429.10,Heart transplant/surgery,0.83420209338226,0.9189575228572358,circulatory system
174.00,Breast cancer,0.840989887917088,0.918356276266872,neoplasms
260.10,Cachexia,0.5620245657757098,0.4108037113295963,endocrine/metabolic
741.00,Symptoms and disorders of the joints,0.866236526156722,0.09003015118005316,musculoskeletal
557.00,Intestinal malabsorption (non-celiac),1.5527441251269773,0.8257313564255135,digestive
618.50,Prolapse of vaginal vault after hysterectomy,0.7289886802714575,0.8964440810603107,genitourinary
350.60,Disturbances of sensation of smell and taste,2.233685562684084,0.23263800325070044,neurological
204.21,"Myeloid leukemia, acute",1.582082053111517,0.44209753585167216,neoplasms
599.60,Oliguria and anuria,1.2392246615256184,0.4688037094115971,genitourinary
302.10,Decreased libido,0.6291854824375227,0.9521180707924464,mental disorders
276.14,Hypopotassemia,1.2601524772611445,0.1487636141325808,endocrine/metabolic
429.20,Abnormal function study of cardiovascular system,1.269463180417195,0.3420617486414267,circulatory system
174.10,Breast cancer [female],0.9606874052090864,0.7846116916951258,neoplasms
741.10,Ankylosis of joint,1.495899000204401,0.539884552935889,musculoskeletal
260.20,severe protein-calorie malnutrition,0.9228813186529999,0.925583041253589,endocrine/metabolic
772.10,Muscular wasting and disuse atrophy,0.797435513483497,0.36427078604919233,symptoms
618.60,"Vaginal enterocele, congenital or acquired",0.7532825723865535,0.08605624651287415,genitourinary
204.22,"Myeloid leukemia, chronic",0.957038984563536,0.28822195347890545,neoplasms
599.80,Other symptoms involving urinary system,1.1991163430123295,0.3955989463529431,genitourinary
557.10,Celiac disease,0.7621607153032918,0.9356440020344162,digestive
351.00,Other peripheral nerve disorders,0.7470367339601552,0.5228461277896073,neurological
303.00,Psychogenic and somatoform disorders,1.533689435982029,0.6475135412075557,mental disorders
429.30,Symptoms involving cardiovascular system,0.9538790489545057,0.06390543789335494,circulatory system
174.11,Malignant neoplasm of female breast,0.8838132355025288,0.46505455662705647,neoplasms
741.20,Stiffness of joint,0.9144883788828917,0.048341945441659165,musculoskeletal
260.21,Kwashiorkor,0.8931791488432209,0.5901723005106124,endocrine/metabolic
772.20,Spasm of muscle,1.3050938170118025,0.3724257941061628,symptoms
558.00,Noninfectious gastroenteritis,1.1413121333462186,0.1488667009137571,digestive
619.00,Noninflammatory female genital disorders,1.4336894329451024,0.34956528637520173,genitourinary
352.00,Disorders of other cranial nerves,0.49736366861710174,0.016526093251565472,neurological
599.90,Other abnormality of urination,1.7582519844020714,0.009135421270573438,genitourinary
204.30,Monocytic leukemia,1.1605162473118886,0.3844975265880616,neoplasms
276.40,Acid-base balance disorder,0.6612519042042968,0.6098564204514197,endocrine/metabolic
303.30,Psychogenic disorder,2.4397708749353186,0.06399322459265123,mental disorders
174.30,Neoplasm of uncertain behavior of breast,1.0292308488591768,0.48587122249933,neoplasms
429.90,"Cardiac complications, not elsewhere classified",0.5632273874901838,0.2820244282837058,circulatory system
260.22,Nutritional marasmus,1.167621683705889,0.9698667319423455,endocrine/metabolic
772.30,Muscle weakness,1.2797647153047147,0.33697594377278584,symptoms
741.30,Difficulty in walking,1.4286483089931774,0.6243821800875533,musculoskeletal
559.00,Ileostomy status,0.6410236044857043,0.7464789496254409,digestive
352.10,Trigeminal nerve disorders [CN5],0.5852819701613718,0.04676836094724014,neurological
619.10,"Noninflammatory disorders of ovary, fallopian tube, and broad ligament",0.7278300293834555,0.6270354475890064,genitourinary
600.00,Hyperplasia of prostate,1.4663111073877664,0.2962032553782657,genitourinary
204.40,Multiple myeloma,1.7624218261206988,0.2517329466138035,neoplasms
303.31,Gastrointestinal malfunction arising from mental factors,1.3185231497476417,0.8274741504833567,mental disorders
175.00,Acquired absence of breast,1.4328872852299825,0.8951591154675962,neoplasms
430.00,Intracranial hemorrhage,1.219407546528522,0.9534219928193286,circulatory system
560.00,Intestinal obstruction without mention of hernia,0.8836697767150677,0.5516851325493257,digestive
741.40,Joint effusions,1.5211860633201433,0.6794417353194324,musculoskeletal
276.41,Acidosis,1.119704006447224,0.8272945841254667,endocrine/metabolic
260.30,Adult failure to thrive,1.0870685492733028,0.7564962398158852,endocrine/metabolic
352.20,Facial nerve disorders [CN7],0.663101032719246,0.0675756787019711,neurological
772.40,Rhabdomyolysis,0.6430024196467423,0.30411503930835154,symptoms
601.00,Inflammatory diseases of prostate,0.8368657294944684,0.43946444739489393,genitourinary
619.20,"Disorders of uterus, NEC",0.6591287628676481,0.7607395064672461,genitourinary
208.00,Benign neoplasm of colon,1.1037911195370833,0.1559210574821336,neoplasms
180.00,Cervical cancer and dysplasia,1.0435886808659416,0.5493090168422728,neoplasms
303.40,Somatoform disorder,0.6655271040329099,0.7263534022680668,mental disorders
430.10,Subarachnoid hemorrhage,0.7383659994607952,0.7939219437807747,circulatory system
560.10,Paralytic ileus,1.6379928957810623,0.20670749076310332,digestive
741.50,Hemarthrosis,0.6021840860722586,0.5684674655037479,musculoskeletal
276.42,Alkalosis,0.9336211644659517,0.09200950377941634,endocrine/metabolic
260.60,Anorexia,1.1568954836156917,0.8620279609888791,endocrine/metabolic
772.60,Facial weakness,0.7048361752910136,0.33509234831252555,symptoms
601.10,Prostatitis,0.9902134434251233,0.9098470860976211,genitourinary
619.30,Noninflammatory disorders of cervix,0.9835512889428533,0.1622340785142502,genitourinary
353.00,Nerve root and plexus disorders,1.0441504527245415,0.11788432331020013,neurological
209.00,Neuroendocrine tumors,1.03129529914835,0.9869216847323959,neoplasms
180.10,Cervical cancer,0.5646501874486594,0.2539460928129032,neoplasms
430.20,Intracerebral hemorrhage,0.7424912874403237,0.9373304395155574,circulatory system
304.00,Adjustment reaction,0.7458792239929369,0.07416041291516108,mental disorders
560.20,Impaction of intestine,1.5983949787843739,0.15266756962779426,digestive
742.00,"Derangement of joint, non-traumatic",1.3024624512623995,0.7438712824993418,musculoskeletal
261.00,Vitamin deficiency,1.1000371212223545,0.6784745882621481,endocrine/metabolic
276.50,Hypovolemia,0.9370330149003783,0.3821136538398411,endocrine/metabolic
353.10,Nerve plexus lesions,0.7528531797492177,0.7592553037405014,neurological
601.11,Acute prostatitis,0.40959416673406995,0.17149520386876926,genitourinary
780.00,Hypothermia/Chills,1.1616224041379988,0.7637575271545037,symptoms
619.40,Noninflammatory disorders of vagina,0.7784931296112478,0.964961216626234,genitourinary
430.30,Subdural hemorrhage,0.6886776586715773,0.9641016662493119,circulatory system
180.30,Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia],1.4244678430231288,0.9270613200195339,neoplasms
210.00,"Benign neoplasm of lip, oral cavity, and pharynx",0.8685981836517765,0.44125200411484977,neoplasms
560.30,Peritoneal or intestinal adhesions,1.298850489803008,0.3683120305532822,digestive
742.20,"Pathological, developmental or recurrent dislocation",1.2971694338657893,0.8954392061665801,musculoskeletal
305.20,Eating disorder,1.4297913599875756,0.37436571809812447,mental disorders
261.20,Vitamin B-complex deficiencies,0.6613815448250017,0.992209735867288,endocrine/metabolic
353.20,Nerve root lesions,0.9134753903518431,0.38556683119520313,neurological
601.12,Chronic prostatitis,1.441588472965988,0.20646728895949198,genitourinary
781.00,Symptoms involving nervous and musculoskeletal systems,1.4295899685176554,0.10818996411010874,symptoms
619.50,Noninflammatory disorders of vulva and perineum,1.4100961391528835,0.4262570042503532,genitourinary
276.60,Fluid overload,0.8576347228381653,0.011773586047936544,endocrine/metabolic
433.00,Cerebrovascular disease,1.4633340234883594,0.9109359369524697,circulatory system
182.00,Malignant neoplasm of uterus,1.5952892538066952,0.2721613869456109,neoplasms
560.40,Other intestinal obstruction,0.7685475599273265,0.41361251212997296,digestive
211.00,Benign neoplasm of other parts of digestive system,0.570153625950351,0.32754069997390034,neoplasms
305.21,Anorexia nervosa,1.2493959995707264,0.9392069996665232,mental disorders
742.90,Other derangement of joint,0.7544100502594683,0.2805061264267969,musculoskeletal
261.40,Vitamin D deficiency,0.8849623710755987,0.8540899060493949,endocrine/metabolic
355.00,Complex regional/central pain syndrome,1.134122513056919,0.697986846661552,neurological
781.20,Abnormal posture,1.3793016159106044,0.6311677117319778,symptoms
601.30,Orchitis and epididymitis,0.8261712624492271,0.31410653430145175,genitourinary
620.00,Dysplasia of female genital organs,1.4573652298370143,0.671457563875476,genitourinary
277.00,Other disorders of metabolism,0.7684051745846702,0.6497078610309875,endocrine/metabolic
433.10,Occlusion and stenosis of precerebral arteries,1.222726257822942,0.8883068663586852,circulatory system
184.00,Cancer of other female genital organs,1.2917290342941414,0.5708525708091646,neoplasms
212.00,Benign neoplasm of respiratory and intrathoracic organs,1.158216325372574,0.8061669928210321,neoplasms
561.00,Symptoms involving digestive system,0.9339099704527001,0.49834505860545864,digestive
743.00,"Osteoporosis, osteopenia and pathological fracture",0.7170349409326039,0.26804958646126636,musculoskeletal
263.00,Other nutritional deficiency,0.9536821560173995,0.887651670969647,endocrine/metabolic
306.00,Other mental disorder,0.960563534508599,0.45295672266185283,mental disorders
355.10,Chronic pain syndrome,1.4089925286904907,0.40539405713348164,neurological
782.30,Edema,0.8019231574572696,0.03895923077492152,symptoms
601.40,Balanoposthitis,0.8670013506568037,0.893864442786132,genitourinary
621.00,Endometrial hyperplasia,1.6693069601501336,0.28730861592610474,genitourinary
433.11,"Occlusion of cerebral arteries, with cerebral infarction",0.7472600418048286,0.41263412941961736,circulatory system
184.10,Malignant neoplasm of ovary and other uterine adnexa,0.8231736651517412,0.09331797004553641,neoplasms
277.40,Disorders of bilirubin excretion,0.9269197659224272,0.4191764906526544,endocrine/metabolic
562.00,Diverticulosis and diverticulitis,0.8505807148798722,0.01793009055119179,digestive
213.00,Benign neoplasm of bone and articular cartilage,1.2661824562892667,0.9459641127055519,neoplasms
264.00,Lack of normal physiological development,0.8198706972918189,0.5882401255319909,endocrine/metabolic
743.10,Osteoporosis,1.2742650990894762,0.4592453511134954,musculoskeletal
306.90,Tension headache,0.4618085683610406,0.1695616370957516,mental disorders
356.00,Hereditary and idiopathic peripheral neuropathy,0.6937432865323837,0.9431145285382344,neurological
782.60,Pallor and flushing,0.8170027000566362,0.27115421274356777,symptoms
601.80,Other inflammatory disorders of male genital organs,0.7525169659194303,0.3029089090606402,genitourinary
622.00,Polyp of female genital organs,1.5190565480617808,0.48761278257374396,genitourinary
433.12,Cerebral atherosclerosis,1.196850459030946,0.2963276353214266,circulatory system
184.11,Malignant neoplasm of ovary,0.9184270874311928,0.04450836801018857,neoplasms
277.50,Other disorders of lipoid metabolism,1.439106967587839,0.3273068684694474,endocrine/metabolic
214.00,Lipoma,1.8375871187212176,0.09679368947116426,neoplasms
008.00,Intestinal infection,0.8576773226368241,0.3290284120266744,infectious diseases
743.11,Osteoporosis NOS,1.1336052770416718,0.35432572205924506,musculoskeletal
562.10,Diverticulosis,1.308561521772295,0.012226901666913937,digestive
264.10,Short stature,0.6919189071567245,0.4239023684398737,endocrine/metabolic
312.00,Conduct disorders,1.6330370527021587,0.12487442075014114,mental disorders
357.00,Inflammatory and toxic neuropathy,1.3335133000509813,0.7441910911812277,neurological
433.20,Occlusion of cerebral arteries,0.7669245388401166,0.8867290496433496,circulatory system
602.00,Other disorders of prostate,1.3687981525016948,0.24998066574381866,genitourinary
783.00,Fever of unknown origin,1.0405563990774997,0.08669967545276508,symptoms
622.10,Polyp of corpus uteri,1.2148303199789938,0.2493244377531714,genitourinary
184.20,Cancer of other female genital organs (excluding uterus and ovary),1.1807645454746671,0.3334239637451246,neoplasms
562.20,Diverticulitis,0.9786130343441194,0.8915389561698307,digestive
277.51,Lipoprotein disorders,1.8593318268537986,0.3609743582895957,endocrine/metabolic
214.10,Lipoma of skin and subcutaneous tissue,1.2011243626614665,0.27083636480711865,neoplasms
743.12,Senile osteoporosis,0.8949524718429371,0.9709961742012001,musculoskeletal
264.20,Failure to thrive (childhood),1.2136398465665197,0.0224599002209201,endocrine/metabolic
008.50,Bacterial enteritis,0.6820868788202292,0.8938103054486914,infectious diseases
312.30,Impulse control disorder,0.6862974308053347,0.8931608783921892,mental disorders
433.21,"Cerebral artery occlusion, with cerebral infarction",1.2733044329595287,0.8424642337031176,circulatory system
